,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
164,Jacksonville,ASun,27,17–10,99.0,98.5,.5135,48.6,47.2,18.6,16.4,33.6,23.4,30.5,30.8,47.2,49.9,34.5,29.3,62.4,-5.6
165,Oakland,Horz,30,18–12,102.5,102.1,.5124,49.1,50.2,18,20.5,30.7,33.4,34,21.5,52.5,52.9,29.7,31,68.7,-6.1
166,East Carolina,Amer,30,15–15,102.1,101.7,.5120,47.1,50.5,18.7,18.5,27.6,28.5,33.5,31,45.3,48.8,33.3,35.3,68.8,-6.4
167,VMI,SC,28,13–15,109.6,109.3,.5075,55.5,51,16.6,14.1,22.6,29.8,25.6,24.8,54.5,50.1,37.6,34.6,69.3,-8.8
168,Navy,Pat,31,20–11,95.0,95.3,.4914,47.5,47.3,19.9,20.4,33.8,24.8,30.8,31.7,47,45.7,32.3,33.2,65.7,-6
169,North Dakota St.,Sum,31,21–10,101.0,101.4,.4897,51.8,47.6,17,12.7,24.8,23.1,33.4,25.5,51.1,47,35.3,32.5,67.2,-4.5
170,Hawaii,BW,26,15–11,100.9,101.3,.4887,50.4,46.9,19.7,15.9,29,25.1,32.5,31.7,49.5,47.2,34.6,30.9,66,-7.1
171,Oral Roberts,Sum,28,16–12,107.8,108.2,.4885,53.9,51.1,13.2,12.7,26.6,24.7,23,24.8,52.3,50.8,37.2,34.4,71.2,-6.8
172,Georgetown,BE,31,6–25,104.2,104.7,.4879,46.2,53.6,18.8,18,32.3,29.9,29,27.6,43.3,52.4,34.2,36.9,71,-13
173,Cleveland St.,Horz,28,18–10,104.0,104.5,.4877,53.4,49.6,19.5,22,33.8,31.9,36.2,34.1,55.4,50.1,33.1,32.6,68.5,-6.3
174,Cornell,Ivy,24,13–11,103.6,104.3,.4791,53.5,51.1,19.6,18.1,26.1,28.1,32.2,31.3,55.6,53,34.1,32.3,72.9,-6.3
175,Louisiana Lafayette,SB,29,14–15,100.3,101.0,.4784,48.6,46.9,22,18.4,33.6,27.6,35.5,35.5,47,46.2,34.3,32.2,70.6,-9.2
176,Samford,SC,29,18–11,103.3,104.1,.4766,51.8,52.1,19.3,17.8,30.1,29,28.9,32,53.4,52.6,33.1,34.4,70.1,-4.6
177,Portland,WCC,30,16–14,102.0,102.8,.4765,49.9,50.2,18.2,17.2,24,27.2,33.5,25.8,48.3,48.5,34.9,35.1,69.6,-6.6
178,Bellarmine,ASun,29,16–13,107.2,108.3,.4708,53.3,54.4,15,17.7,22.4,30.5,22.1,30.2,54.8,56.1,34.2,35,63.3,-5.6
179,Fordham,A10,32,16–16,93.7,94.7,.4696,45.7,47.9,18.9,19.6,27.2,26.3,29.7,30.4,46.7,48.5,29.7,31.2,68.7,-8.4
180,UNC Greensboro,SC,30,16–14,98.8,100.0,.4669,49.8,50.4,20.3,18.7,32.3,24.9,27.2,28.5,48.7,48.8,34.2,34.7,63.3,-7.4
181,Cal St. Fullerton,BW,29,19–10,102.0,103.2,.4663,49.2,50.8,18.1,20.2,29,28,35.7,26.1,48.7,48,33.5,37.1,67.1,-5
182,Winthrop,BSth,29,20–9,103.9,105.2,.4658,56.4,51,21.2,19.3,25.3,27.5,37.5,33.5,57,49.1,37,35.9,69.4,-3.2
183,Charlotte,CUSA,31,17–14,104.9,106.4,.4604,52.9,52.6,17.2,16.9,22.7,25.6,28,26.5,53.6,51.7,34.5,36.2,66.4,-7.4
184,Bryant,NEC,30,21–9,102.7,104.2,.4586,49.7,47.4,19.1,16.5,33,31.6,32.7,24.4,52.6,47,30.7,32.1,73.1,-4.8
185,Georgia,SEC,32,6–26,106.5,108.1,.4579,50.2,54.6,20.7,15.7,25.8,30.1,39,24.1,51.3,56.1,32.1,34.9,69.7,-13.7
186,Pittsburgh,ACC,32,11–21,99.0,100.5,.4560,46.7,52,21.2,16.5,30.5,26.1,39.4,29.4,46.5,49.5,31.4,36.8,65,-8.9
187,Weber St.,BSky,31,19–12,101.4,103.1,.4533,53.5,52.3,16.3,20.2,20,24.9,37.8,26.9,54.5,49.2,34.6,38.1,70.6,-7.7
188,Campbell,BSth,26,13–13,101.0,102.7,.4521,51.3,50.6,16.4,18.3,22.2,26.1,26.3,27.6,52.4,49.1,33,35.3,63.3,-8.8
189,UNC Wilmington,CAA,30,21–9,101.7,103.4,.4518,47.4,50.6,15.4,20.2,28.6,31.9,33.4,34.1,46.8,48.7,32.3,36.4,66.4,-3.6
190,Texas Southern,SWAC,30,18–12,96.9,98.6,.4492,48.7,44.9,21.4,17.4,33.8,28.2,32.7,34.3,49.2,45.2,31.7,29.5,68.7,-6.8
191,Massachusetts,A10,32,15–17,110.7,112.9,.4433,51.3,55.2,16.6,18,29.3,29.7,32.8,29.3,48,54.7,37.1,37.4,70,-9
192,Florida Gulf Coast,ASun,30,19–11,104.0,106.0,.4432,52.9,50.4,18.9,15.8,30.2,27.2,29.6,24.2,53.1,50.3,35.1,33.7,70.8,-6.7
193,Tarleton St.,WAC,28,11–17,99.1,101.1,.4431,46.3,52.4,18.2,24.7,27,34,33.7,35.6,46.3,54.7,30.9,32.9,64.2,-9.5
194,Long Beach St.,BW,30,18–12,100.7,102.7,.4430,49.2,51.6,18.2,20,27.4,27,37,27.9,47.2,50.7,35.7,35.5,71.9,-4.9
195,Troy,SB,28,17–11,97.3,99.3,.4407,47.4,48.4,21.9,20.4,31.9,27.5,34.9,34.4,46.9,47.8,32.2,32.9,67.9,-5.8
196,Arkansas St.,SB,26,15–11,98.6,100.7,.4389,49.3,49.2,20.6,19.3,29.4,28.4,34.5,28.2,50,48.8,31.9,33.3,69.2,-5.9
197,Norfolk St.,MEAC,27,21–6,99.9,102.1,.4372,51.5,45.1,19.9,18.5,29.8,27.2,39.1,33.3,51.3,46.3,34.5,29.1,68.2,-3.1
198,Indiana St.,MVC,28,8–20,99.0,101.2,.4370,50.6,51.7,19.2,15.8,17.3,22.5,26.4,26.2,52.8,50.1,32,36.1,70.4,-12.3
199,Illinois St.,MVC,31,11–20,104.1,106.6,.4335,51.8,51,19.5,17.2,28.5,29.8,31.3,31.9,49.7,50.5,36.9,34.5,69,-12.4
200,Southern Utah,BSky,29,18–11,103.3,105.7,.4334,52.1,51.8,17.1,17.7,28,22.7,34.7,28,53.1,52.5,33.7,33.9,69.4,-6.5
201,Wright St.,Horz,33,20–13,104.2,106.9,.4282,52,51.2,17.9,18.4,31.3,30,31.1,26,53.2,51.6,33,33.7,69.6,-8.4
202,Northern Kentucky,Horz,30,18–12,99.9,102.5,.4274,49.5,49.5,19.9,21.1,36,31,26.6,25,48.3,50,34.1,32.4,65,-8
203,Old Dominion,CUSA,31,12–19,99.6,102.2,.4273,46.9,49.7,18.4,17.1,32.3,27.3,34.3,29.4,48.1,48.4,29,34.2,65.2,-12.3
204,Loyola Marymount,WCC,28,10–18,104.5,107.3,.4241,51.9,54.7,19.2,18.1,24.4,27.3,31.1,31.9,52.3,55,34.2,36,66.8,-9.4
205,Nicholls St.,Slnd,28,17–11,100.1,103.2,.4134,52.5,48.5,17.3,19.6,30,30.7,21.9,36.3,54.8,47,32.4,33.9,70.7,-5.8
206,Fort Wayne,Horz,30,19–11,98.8,101.9,.4117,53.3,52.9,19.2,21.7,22.3,27.2,26.8,26.5,52.2,53.2,36.5,34.9,69.2,-7.4
207,UC Davis,BW,22,12–10,97.6,100.7,.4108,48.6,47.3,17.9,19.2,26.2,28.9,29.4,36.9,48.7,45.4,32.3,33.9,68.2,-7.1
208,Fairfield,MAAC,32,14–18,99.8,103.0,.4107,49.3,48.1,16.8,17,27.4,27.7,26.6,31.2,48.6,48.1,33.5,32.2,65.2,-12.7
209,Northern Colorado,BSky,32,18–14,106.7,110.3,.4081,56,52.9,16.9,14.4,21.3,24.5,31.6,31.3,55.2,50.9,38,37.9,70.4,-8
210,Valparaiso,MVC,30,12–18,101.6,104.9,.4079,51,52.3,16.5,16.5,20.3,24.8,26.9,22.6,52.1,51.6,32.9,35.6,66.2,-10.8
211,San Diego,WCC,29,13–16,96.3,99.5,.4076,46.7,49.2,18.6,16,26.3,26.4,25.5,23.7,46.2,49,32.1,33.2,66.7,-7.8
212,Brown,Ivy,27,11–16,99.2,102.4,.4073,49.4,51.1,19.1,19.5,28.2,28.1,31.6,33.2,50.6,51.3,31.7,33.9,68.5,-9.9
213,James Madison,CAA,27,13–14,102.4,105.8,.4067,51.1,53.3,17.7,20.6,25.9,31.5,30.6,27.5,50.9,55.7,34.2,33.7,69.9,-8.3
214,UMKC,Sum,27,15–12,99.2,102.6,.4042,52.3,52,15.6,21,21.5,26.6,31.6,44.4,51.6,52.8,35.8,33.6,68.3,-7.3
215,Harvard,Ivy,23,10–13,97.6,101.0,.4040,49.6,52.1,17.5,20.7,25.2,23.8,24.5,32.6,50,49.8,32.6,37.1,68.1,-9.5
216,Oregon St.,P12,31,3–28,104.7,108.4,.4021,49.2,55,18.2,17.5,26.2,34,27.6,29.1,49.8,55.8,31.9,35.9,67.6,-16.1
217,Niagara,MAAC,29,13–16,98.3,101.8,.3994,49.3,48.2,16.7,17.1,23.1,27.1,28.1,28.8,48.2,46.9,34,33.6,65.3,-10.5
218,Boston University,Pat,32,20–12,104.3,108.2,.3967,52.4,50.4,18.3,16.7,30.9,24.1,28.9,29.1,52.1,50.7,35.3,33.2,66.1,-8.3
219,Marist,MAAC,30,14–16,99.5,103.2,.3961,50.4,48.3,18.2,16.7,26.4,27.1,25,28.5,49.7,47.1,34.4,33.4,67.2,-11.6
220,Cal Baptist,WAC,30,15–15,98.7,102.6,.3890,50.3,48.1,20.5,17.3,27.9,27.8,37.4,33.3,50.4,47.8,33.4,32.5,68.5,-9.1
221,Penn,Ivy,28,12–16,104.5,108.8,.3863,51.3,52.1,17,15.3,25.4,28,24.1,28.8,52,52.1,33.5,34.7,68.9,-8.8
222,Detroit,Horz,28,13–15,104.6,109.1,.3829,52.6,54,18.1,19.1,28,29.5,23,31,50,54.9,36.8,35.1,65.8,-9.6
223,South Dakota,Sum,29,17–12,102.5,107.2,.3757,52,52.7,15.1,15.5,26.5,22.4,34.1,34.2,50,51.7,37.3,36.2,66.7,-7.6
224,Kennesaw St.,ASun,27,9–18,103.3,108.2,.3717,51.8,53.1,17.4,18.2,28.7,27.9,29.7,35.3,50.3,52.1,36.2,36.2,67.2,-12
225,Rice,CUSA,30,14–16,104.5,109.5,.3675,53,51.1,18.3,14.3,25.7,28.1,32,21,51.8,51.6,36.5,33.4,68.7,-9.6
226,Southern,SWAC,29,15–14,94.8,99.4,.3672,49.2,49.2,20.4,25.2,27.5,31.1,33.6,45.7,47.5,52.9,35,28.4,71.3,-8.7
227,High Point,BSth,29,11–18,98.5,103.3,.3657,48.9,49.5,19.5,17.7,27.4,30.2,33.9,35.3,49.4,52.1,32,30.1,67.4,-12.5
228,Western Illinois,Sum,29,14–15,100.6,105.5,.3651,50.2,52.7,16.1,17.3,29.3,22.6,29.4,31.8,50.1,50.8,33.5,37.7,71.4,-10.2
229,UNC Asheville,BSth,27,13–14,99.8,104.9,.3628,50,49.3,18.3,19,26.3,33.4,38.1,27.9,50.1,52.4,33.3,28.3,67.4,-9.4
230,George Washington,A10,30,12–18,97.9,102.9,.3608,48.9,49.6,17.9,18,23.2,31.1,26,29.2,48,51.4,33.7,30.7,70,-10.9
231,Dartmouth,Ivy,24,8–16,96.3,101.3,.3607,48.2,50.8,17.4,19,23.6,26.6,24.5,28.4,46.6,50.5,33.4,34.2,65.6,-11.2
232,Stony Brook,AE,30,17–13,103.9,109.3,.3588,50.3,52.6,15.5,17.4,27.4,29.7,27.7,23.8,49.9,54.1,34,33.6,69.1,-8
233,UT Arlington,SB,27,9–18,96.2,101.3,.3565,45.7,49.4,20.3,20.3,30.5,31.7,29.7,32.3,45.3,46.8,31,35.5,66.4,-11
234,La Salle,A10,30,11–19,97.6,102.8,.3552,47.8,50,19,16.7,29,27.4,25.1,31,47.6,47.8,32,35.9,68.4,-11.7
235,Howard,MEAC,26,13–13,100.1,105.4,.3544,50.4,49.4,20.7,23.5,28,34.5,36.2,33.9,47.8,48.6,36.2,34,71.3,-9.5
236,Eastern Washington,BSky,31,16–15,101.9,107.4,.3532,52.7,50.3,18.3,15.7,25.4,25.9,33.1,30.9,51.9,50,35.9,33.8,70.5,-9.8
237,South Florida,Amer,31,8–23,91.1,96.0,.3532,41.3,48.3,19.1,18.9,29.8,27,25.4,33.6,42.8,46.6,25.2,33.8,65.9,-12.9
238,Northeastern,CAA,31,9–22,97.2,102.4,.3527,50.1,51.7,21.2,15.7,26.3,23.7,30.6,25.6,51.6,51.9,32,34.3,65.6,-15.4
239,Rider,MAAC,32,13–19,97.4,102.9,.3481,45.6,49.2,17.3,18.4,29.4,28.3,27.2,33.2,44.9,47.3,31.6,34.4,68,-13.4
240,UMBC,AE,31,17–14,102.7,108.6,.3464,52.6,52.8,16.2,16.6,21.9,28.8,31.1,19.7,48.9,52.7,38.3,35.2,69.3,-9.4
241,Montana,BSky,29,15–14,99.4,105.0,.3460,50.2,51.8,15.7,19.1,18.1,26.8,38.5,42.8,49.9,49.9,33.9,37.5,66.2,-9.9
242,New Hampshire,AE,26,13–13,102.8,108.7,.3460,50.9,50.4,14.8,14,27.9,21.9,25.4,26.6,48.1,49.8,36.6,34.2,62.9,-9.3
243,Marshall,CUSA,31,10–21,100.2,106.1,.3420,49.4,52,18.1,17.8,27.3,28.1,24.3,28.3,52.1,51.6,30.1,35.3,73.4,-14.1
244,Quinnipiac,MAAC,30,13–17,101.5,107.6,.3381,50,50.6,18.7,17.2,28.6,28.6,27,27.2,49.2,47.6,34,37.1,69.9,-12.3
245,LIU Brooklyn,NEC,29,15–14,98.6,104.6,.3353,48.4,48.5,18.5,18.2,30.6,29.7,30.4,29.7,49.6,48.8,31,32,73.5,-8.6
246,Georgia Southern,SB,26,10–16,96.0,102.0,.3334,47.8,48.2,21.1,18.9,27.7,31,31.6,35.5,50.1,47.3,29.2,33,67,-11.1
247,Southeast Missouri St.,OVC,30,12–18,103.7,110.2,.3309,51.6,52.4,17.8,18.1,25.8,28.9,36.7,39.6,50.6,52.8,35.4,34.6,72.6,-12.4
248,The Citadel,SC,28,10–18,100.7,107.1,.3290,52,50.4,17.1,13.8,23.7,29.4,29.9,26.3,51.7,50.9,34.8,33.1,71.4,-11.7
249,Siena,MAAC,29,15–14,97.2,103.4,.3286,48.7,49.1,18.4,17.3,24.5,28.5,28.9,29.2,46.3,48.7,35.6,33.3,67.2,-9.3
250,Youngstown St.,Horz,30,16–14,102.6,109.3,.3274,51.3,51.1,17.1,17.2,30.1,28.3,29.7,29.7,50.9,50.4,34.5,35,67.3,-10.4
251,Ball St.,MAC,30,13–17,101.3,108.0,.3245,51.3,52.4,19.5,17.1,26.8,28.3,38.1,32.8,49.8,50.8,35.7,36.3,71,-12.2
252,Tennessee Tech,OVC,30,9–21,100.2,106.9,.3225,49.2,51.5,18.9,18.1,30.9,30.5,24,24,49.2,53.4,32.9,32.4,70.1,-14.2
253,Texas A&M Corpus Chris,Slnd,30,19–11,96.4,102.9,.3223,47.3,49.1,19.9,22.7,34.7,29,38.4,41.6,47.3,50.5,31.6,31.5,70,-7.6
254,Miami OH,MAC,29,11–18,103.8,110.9,.3196,50.3,53.5,15,18,26,30.2,23.7,30.4,49.5,52.5,34.3,36.7,68.5,-13.2
255,Eastern Kentucky,ASun,27,9–18,100.6,107.5,.3189,48.4,54.6,15.6,22.3,28.7,31.8,21.7,28.1,46,56.6,33.9,34.4,72,-13.7
256,Elon,CAA,30,8–22,98.9,105.8,.3162,49,50.6,19.9,16.6,25.4,28.8,25.9,43.8,48.6,49.9,33,34.5,66.9,-13.5
257,Air Force,MWC,29,11–18,95.4,102.1,.3133,50.9,51.5,21.5,20.3,19.6,29.4,26.8,38.9,51.6,53.8,33.3,31.2,64.2,-10.1
258,Lipscomb,ASun,30,11–19,102.1,109.3,.3133,52.3,51.5,19,14.1,22.7,28,33.9,22.7,53.2,48.1,34,37.5,70.3,-12.4
259,Alcorn St.,SWAC,33,17–16,97.4,104.4,.3114,46,51.1,20.2,19.1,31.5,27.5,33.1,36.3,45.4,50.5,31.7,34.8,68.4,-8.2
260,Pepperdine,WCC,31,6–25,97.2,104.5,.3034,47.5,52.7,20.4,18,26.3,31,23.9,31.5,45.6,54.6,34.1,32.9,71.1,-15.3
261,Mount St. Mary's,NEC,29,13–16,95.1,102.6,.2951,48.6,48.6,20.1,18.9,31,29.1,26.3,26.2,47.6,47.4,33.9,33.9,64.5,-11.2
262,Louisiana Monroe,SB,28,10–18,100.8,108.8,.2938,50.2,52.9,18.9,19.4,24.7,33.4,26,34.7,50.5,52,33.2,36.2,68.8,-11.9
263,Bowling Green,MAC,29,11–18,102.8,111.3,.2863,48.6,53.5,16.5,17.3,29.9,30.7,31.9,30.8,48,53.1,33.1,36,73.7,-13.4
264,Manhattan,MAAC,29,14–15,99.7,108.0,.2850,48.3,52.2,20.5,19.9,30,30.9,41.4,34.7,50,52.9,29.9,33.9,69.5,-10.4
265,Portland St.,BSky,29,12–17,94.9,102.8,.2843,47.1,52.7,17,23.4,26.1,31.8,31.6,39.4,48.4,51.2,29.7,36.7,71.6,-12.8
266,New Orleans,Slnd,28,15–13,96.3,104.4,.2828,50,49.7,19.3,19.6,25.4,31.1,42.1,32.8,51,51.1,31.2,31.6,72.6,-9.1
267,North Florida,ASun,28,8–20,96.3,104.4,.2823,48.1,48.8,21.6,16.7,25.2,36.9,30.4,28.7,47.7,48,32.4,33.9,69.1,-11.7
268,Tennessee St.,OVC,30,12–18,97.8,106.1,.2821,49,50.1,19.8,19.7,29.7,28.6,30.4,39.2,47.6,49.8,34.6,33.7,68.4,-13.5
269,UC San Diego,BW,27,11–16,99.9,108.4,.2804,52,52.7,18.9,17.2,18.6,27.6,32.7,22,50.3,54.3,36,32.9,68.9,-11.6
270,USC Upstate,BSth,28,12–16,100.1,108.7,.2789,51.3,51.1,18.8,17.7,21.7,31.2,28.9,37.6,49.6,52.4,35.9,32.8,69.3,-10.6
271,FIU,CUSA,30,13–17,96.6,105.0,.2756,49.9,50.2,20.1,18.5,27,29.8,24.6,31.4,49,50.2,34,33.4,67.6,-12
272,Duquesne,A10,30,6–24,98.5,107.2,.2730,45.4,54,16.9,19,29.2,31.5,21.9,21.9,45.2,51.3,30.5,39.8,66.9,-16.4
273,St. Thomas,Sum,27,7–20,106.7,116.1,.2727,52,58.9,12.6,16.1,20.7,27.1,23.7,32.5,52.5,58,34.4,40.1,66.4,-15.8
274,San Jose St.,MWC,30,7–23,98.6,107.5,.2719,49.7,53.5,20,15.7,22,30.5,22.5,27,48.2,53.4,34.3,35.8,66.5,-13.6
275,Presbyterian,BSth,29,9–20,95.0,103.5,.2718,45.4,53.5,19.5,21.1,33.1,24.6,30.2,40.7,49,51,26.1,38.4,65.1,-14.2
276,Southeastern Louisiana,Slnd,29,15–14,101.9,111.1,.2704,52,53.8,19.9,19.7,25.4,33.2,39,27.5,52.1,55.2,34.5,34.2,71.3,-8.9
277,UMass Lowell,AE,28,12–16,94.5,103.0,.2703,48,48.9,18.3,19.5,29.2,29.9,26.5,32.5,49.3,45.6,30.2,37,68.5,-11.8
278,Illinois Chicago,Horz,29,13–16,99.8,109.0,.2668,51.1,51.6,17.2,16.8,25,27.2,22.9,34.2,53.3,50,32.4,37.4,69.9,-11.7
279,North Carolina A&T,BSth,29,9–20,96.6,105.5,.2661,46.6,51,18.1,19.9,29.2,30.8,28.2,37.8,46.3,50.1,31.5,34.8,68.7,-14.5
280,Pacific,WCC,28,6–22,94.8,103.8,.2613,46.2,54.9,17.4,18.7,22.6,22.6,32.3,28.1,45.8,52.1,31.4,39.2,69,-15.5
281,Utah Tech,WAC,27,9–18,94.6,103.7,.2585,46.5,50.9,21,17.8,26.7,28.9,35.2,30.7,47.8,51.7,29.5,33,72.6,-11.5
282,Radford,BSth,27,9–18,94.5,103.7,.2573,46.5,52,20.6,20.2,28.9,26,27.8,37.4,47.7,51.3,29.8,35.4,65.3,-12.1
283,Prairie View A&M,SWAC,27,8–19,96.7,106.0,.2572,48.4,51,24,20.6,31.7,34.2,38.5,44.8,46.8,49.6,34.5,35.7,71.7,-11.9
284,SIU Edwardsville,OVC,30,9–21,94.7,103.9,.2560,46.7,49,21.6,19.2,31.1,30.6,34.5,37.6,48.1,48.7,29.5,33,69.4,-15.2
285,Canisius,MAAC,31,10–21,95.9,105.3,.2533,45.4,51.5,16.9,17.8,28,26.3,30.2,32.2,45.5,53.7,30.2,31.2,69.2,-15
286,Austin Peay,OVC,27,10–17,95.0,104.4,.2522,46.6,52.5,21.3,20.9,29.5,30.4,25.7,36.1,46.9,54.1,30.8,33.2,65.6,-10.8
287,Loyola MD,Pat,29,13–16,94.7,104.3,.2496,50.4,51.4,19.5,20.6,25.2,26.1,25,30.7,51.7,51.3,32.1,34.3,66.3,-12.1
288,Jackson St.,SWAC,30,11–19,92.4,101.9,.2453,45.3,47.7,19.9,18.3,31.4,27.9,26.5,36.6,45.5,47.5,30,32.2,64.9,-12.7
289,Hartford,AE,32,12–20,100.5,111.0,.2407,53.3,51.6,18.2,16.5,23.8,28.4,27.6,28.9,51.5,50.4,36.9,35.7,68.1,-16
290,Army,Pat,29,13–16,96.2,106.3,.2406,48.8,52.8,18.9,19.4,29.8,27.2,32.1,22.9,49.3,51.6,31.9,36.4,70,-12.2
291,Tennessee Martin,OVC,28,6–22,96.4,106.7,.2370,46.1,50.8,19.4,18.4,29.8,31.8,26.3,37.2,47,51.2,29.7,33.4,70.1,-15.7
292,Cal St. Bakersfield,BW,25,6–19,95.9,106.5,.2310,44.4,51.4,18,20.1,32,26.1,29.5,48,44.9,50.5,28.3,35.2,65.3,-13.8
293,Albany,AE,31,13–18,91.8,102.0,.2292,46.2,50.7,18.7,20.7,26.1,27.2,24.9,31.8,45.2,49.1,32.3,35.5,66.3,-12.8
294,Western Carolina,SC,31,10–21,98.3,109.5,.2237,47.9,53.2,17.7,14.3,28.6,28.5,27.8,28.7,49,52.6,31.3,36,69.4,-14.1
295,Eastern Michigan,MAC,30,9–21,94.6,105.5,.2227,48.2,51.6,19.2,16.9,23.3,28.4,29.8,29.3,49.3,50.6,30.7,35.6,70.4,-15.4
296,Central Arkansas,ASun,29,9–20,99.3,111.0,.2163,48.2,54.8,18.8,16.4,26.2,30.9,23.1,29.8,50.3,55.8,29.5,35.3,73,-13
297,Cal Poly,BW,27,6–21,92.9,103.9,.2157,46.1,48.1,22.6,17,27.3,26.9,36.3,36.8,47.2,44.5,29.5,36.2,65.6,-16.4
298,North Alabama,ASun,26,5–21,90.8,101.6,.2157,43.2,50.2,17,18.9,25.5,29.9,23.8,40,42.8,50.1,29.2,33.7,68.6,-15.2
299,Merrimack,NEC,29,13–16,92.9,104.0,.2147,48.6,49.1,18.5,22.6,22.5,36.2,26,33.9,47.8,48.8,33.3,33.2,63.2,-11.1
300,Denver,Sum,30,10–20,98.3,110.2,.2110,52.7,52.4,18.6,16.5,23.7,28.1,32,32.2,51.1,50.9,37.1,36.4,67.5,-15.2
301,McNeese St.,Slnd,29,7–22,97.0,109.2,.2043,48.6,52,22,17.7,33.2,28.9,37.5,40.2,49.9,52,30.6,34.7,70.7,-16.4
302,Northern Illinois,MAC,30,9–21,91.7,103.3,.2028,47.2,50.6,19.9,19.7,24.3,29.4,33,40.7,47,51.8,31.7,32.3,68,-14.7
303,UT Rio Grande Valley,WAC,29,6–23,99.2,111.9,.2004,49.5,51.9,20.7,17.9,24.7,33.5,41.4,35.7,51.9,53.7,30.3,32.7,72.6,-16.3
304,Lehigh,Pat,31,12–19,96.9,109.3,.1991,52.1,49.3,19.2,14.7,21.5,26.4,25.1,31.8,48.9,47.4,38.2,36.4,69.2,-14.5
305,Binghamton,AE,27,10–17,93.7,105.7,.1990,48.8,49.9,18.8,15.9,26.7,27.1,23.2,30.1,47,49.6,34.7,33.6,68,-12.7
306,Florida A&M,SWAC,28,11–17,94.2,106.5,.1971,46.1,48.2,18.7,18.5,25.7,34.4,29.8,38.9,46.6,46.4,29.7,34.3,66.3,-12.2
307,Stetson,ASun,26,7–19,95.5,108.2,.1935,48.8,53,19.5,16.1,28.2,27.5,25.6,26.8,46.5,53.5,34.9,34.9,66.5,-14.6
308,North Carolina Central,MEAC,27,12–15,94.7,107.2,.1927,47.7,50.5,23.8,22,32.6,30.5,37.8,43.4,48.3,51.4,31.1,32.9,68.6,-10.4
309,Robert Morris,Horz,31,7–24,98.7,111.9,.1919,50.9,53.1,20.8,16.9,28.2,32.2,28.2,28.9,51.6,51.9,32.9,36.9,67.8,-18.7
310,Morgan St.,MEAC,23,9–14,93.4,106.3,.1848,46.4,51.6,21.4,23.3,31.5,29.9,31.1,43.7,46.5,51.3,30.7,34.7,72.6,-10.8
311,Maryland Eastern Shore,MEAC,23,8–15,90.4,102.9,.1826,46,51,21.9,23.8,27.7,30.4,31.8,36.4,44.6,51.2,31.9,33.7,68.4,-11.4
312,Coppin St.,MEAC,32,9–23,90.6,103.2,.1818,46,49.3,19.4,21.2,20.1,32,34.6,28.1,47.6,46.7,29.7,35.2,73.9,-16.7
313,Sacramento St.,BSky,27,9–18,94.6,107.8,.1812,48.8,52.6,16.7,17.7,21.4,27.6,28.3,33.7,46.9,53.4,35.1,34.2,65.4,-14.1
314,Western Michigan,MAC,28,6–22,97.1,110.8,.1796,49.3,53.4,20.3,15,27.2,32.3,24.3,29.8,48.9,55.3,33.2,33.8,65.2,-15.9
315,Lafayette,Pat,29,9–20,96.6,110.5,.1766,50.6,53.7,16.4,17.2,22.4,30,20.9,25.8,51.9,51.8,32.8,38,65.8,-15.4
316,Little Rock,SB,25,6–19,96.4,110.3,.1764,47.9,56.3,20.3,20,23.5,30.6,32.3,31,46.6,55.5,33.3,38.4,67.8,-13.6
317,South Carolina St.,MEAC,28,12–16,92.1,105.3,.1762,43.3,49.9,20.2,20.6,34.3,29,31.9,37.4,42.1,47.7,30.6,35.7,71.3,-12.5
318,St. Francis NY,NEC,29,9–20,94.4,108.1,.1744,46,51.9,17.9,18.9,29.4,29.8,23.3,32.4,45.4,52.7,31.3,33.3,67.7,-15.6
319,Evansville,MVC,29,5–24,92.0,105.4,.1737,46.9,56.1,17.2,17.9,14.4,22.3,24.6,31,45.2,55.3,32.6,38.4,64.9,-16.4
320,UTSA,CUSA,28,7–21,93.6,107.3,.1721,43.6,54.3,17.6,17,29.5,25.8,25.4,33,43.9,53,28.7,37.7,69.7,-14.7
321,Bucknell,Pat,32,9–23,99.9,115.1,.1646,52.8,53.8,19.3,13.7,21.8,30,28.3,22.9,50.6,52.3,37.6,37.4,68.8,-18.4
322,Alabama St.,SWAC,30,9–21,95.2,109.7,.1638,47.7,50.4,21.5,19.4,29.5,33.5,36.9,33.8,46.8,50.8,33,33.2,70.7,-14.3
323,St. Francis PA,NEC,29,8–21,94.7,109.2,.1624,46.9,52.4,18.1,18.3,30.5,31.9,29.8,25.6,46.7,51.4,31.5,35.9,68.1,-16.6
324,Grambling St.,SWAC,30,10–20,92.2,106.4,.1612,44.6,48.9,20,19.2,27.4,31.4,33.4,40.8,43.8,46.3,31.1,35.7,70.2,-13.6
325,Sacred Heart,NEC,29,9–20,100.0,115.7,.1575,50.8,53.2,19.6,15.7,30.8,31.3,24.9,25.5,50.5,53.6,34.2,35,68.4,-16.7
326,Hampton,BSth,26,7–19,90.4,104.8,.1558,44.1,47.4,18,16.2,22.1,31,36.5,37.9,44.1,48.8,29.3,29.8,69.9,-15.3
