,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
165,Bellarmine,ASun,18,11–7,107.5,107.5,.5007,55.9,55.8,17.5,23.3,26.4,28.6,28.4,28.2,55.9,52.4,37.1,39.5,65.5,-4.7
166,UTSA,CUSA,22,11–11,105.5,105.5,.5005,49.4,50.9,15.7,18.1,26.5,26.9,23.7,38.3,49.2,49.8,33.1,35.1,72.8,-6.1
167,Wyoming,MWC,25,14–11,108.0,108.0,.5004,53.7,52.9,15.9,18.1,22.9,27.8,35.3,33.9,53.9,54.4,35.7,33,70.3,-5.1
168,Eastern Kentucky,OVC,27,20–7,100.6,100.7,.4969,51.2,51,16.6,24.3,26.8,30.2,25.6,32.2,49.6,51.8,35.8,33,76,-3.8
169,UNLV,MWC,25,10–15,103.3,103.4,.4946,50.7,51.9,19.6,17.7,28.8,25,21.4,33.7,49.8,48.1,34.6,37.9,66.9,-7.8
170,VMI,SC,22,10–12,105.9,106.3,.4894,53.8,50.5,16.9,13.4,22.6,25.7,28.8,23.3,52.4,50.8,37,33.4,71.2,-7.4
171,Hofstra,CAA,23,13–10,105.4,105.8,.4893,50.8,51.1,17.5,17.4,29.3,28.9,33.2,25.8,51.7,51.4,33,33.8,69.3,-5.9
172,Gardner Webb,BSth,26,11–15,104.2,104.6,.4890,52.4,48.6,17.5,18.2,26.6,28.1,30,36.5,51,46.9,36.1,34.1,67.6,-10.9
173,Florida Atlantic,CUSA,19,9–10,101.5,102.0,.4876,51.4,49.7,20.4,18.6,31.6,23.3,30.1,38,50.2,47.7,35.4,35.4,69.2,-7.2
174,Texas St.,SB,23,17–6,98.8,99.3,.4869,51.8,49.7,20.1,22.7,28.6,26.5,27.1,33.3,49.1,47.5,39.4,35.2,63.8,-3.2
175,Cleveland St.,Horz,26,19–7,99.1,99.6,.4856,50.6,48.9,18.5,20.3,30.9,31.9,31.9,37.2,52.1,50.9,31.9,30.8,67.1,-2.7
176,Army,Pat,20,11–9,98.8,99.6,.4772,52.2,52.4,18.2,19.5,22.7,24.5,29.3,23.7,54.3,50.5,32.7,36.7,69.5,-5.2
177,Northern Iowa,MVC,23,8–15,102.1,103.0,.4761,50,52.9,19.1,16.8,26.4,21.9,26.5,27.7,51.1,54.2,32.2,34.1,70.1,-8.9
178,East Carolina,Amer,18,7–11,96.8,97.7,.4718,45.2,48.9,18.5,20.6,26.9,27.7,33.1,38.3,45.5,49.7,29.8,31.9,69.2,-6.2
179,Detroit,Horz,22,12–10,107.3,108.4,.4716,55.1,54.2,16.8,18.5,27.2,29.1,25.3,22.4,52.2,53.4,39.1,36.8,68.2,-6.8
180,South Florida,Amer,21,8–13,99.6,100.7,.4696,45.1,51.7,20.8,17.8,33.8,26.5,34.5,33.5,43.3,51.5,32.4,34.6,68.2,-5.9
181,Iowa St.,B12,24,2–22,99.5,100.8,.4634,48,51.9,21.1,18.5,24.3,33.1,19.6,36.2,48,53.1,32.1,33,70.8,-10.2
182,Siena,MAAC,17,12–5,99.6,101.1,.4547,52,46,19.5,17.8,28,27.1,37.2,24.7,52.2,44.8,34.4,32.4,66.6,-3.7
183,Sam Houston St.,Slnd,24,15–9,99.8,101.7,.4481,50.4,48.5,20.3,22,29.3,32.7,30,39.5,49.1,50.3,34.8,30.3,71.9,-4.3
184,Montana,BSky,23,10–13,97.9,100.1,.4368,48.9,49.6,19.4,18.2,22.7,29.1,35.9,40.4,46.5,50.2,36.6,32.4,66.8,-8.1
185,Rice,CUSA,25,12–13,102.7,105.1,.4336,52.6,51.8,21.1,17.1,26.1,27.2,26.2,22,51.2,50.7,36,35.8,70.8,-7.5
186,Southern Illinois,MVC,25,11–14,99.2,101.7,.4312,52.2,53.1,18.5,19,16.6,25.6,29.8,23.9,49.7,54.1,37.2,34.4,67.2,-7.9
187,Utah Valley,WAC,20,9–11,100.6,103.1,.4295,51.4,48.7,21.2,14.8,31.7,24,43.5,34.6,51.2,47.2,34.7,34.4,71.2,-6.8
188,Fresno St.,MWC,22,10–12,99.0,101.5,.4290,48.8,51.3,21.5,18.9,30.5,25,36.8,33.6,48.7,49.9,32.6,35.8,66.3,-6.1
189,Hartford,AE,23,15–8,96.7,99.2,.4269,50.4,47.6,19,20.4,24.9,28.8,28.6,25,51.3,50.7,32.7,28.7,67.8,-4.9
190,Hawaii,BW,19,9–10,101.1,103.8,.4247,50.6,50.1,19.8,16.7,29.1,25.6,30.3,27.7,48.6,49.8,35.7,33.8,67.6,-7
191,Austin Peay,OVC,25,12–13,103.6,106.8,.4141,50.4,54.8,21.2,22.3,35.7,29.6,29.4,32.9,50.6,54.5,33.3,36.9,67.9,-10.3
192,Coastal Carolina,SB,19,12–7,98.8,101.8,.4141,50,45.9,21.8,18.1,35.5,27.2,32.2,29.8,48.7,45.3,34.6,31,71.6,-5.2
193,Louisiana Lafayette,SB,24,15–9,100.2,103.3,.4111,50.3,48.4,20.4,17.2,32.2,27.9,30.1,30.3,48.8,46.7,35.6,34.9,72.1,-5.8
194,San Diego,WCC,14,3–11,96.0,99.1,.4102,46.4,53.3,18.1,18.2,20.9,25.6,25.6,33.8,46.8,51.2,30.4,38.5,71.3,-5.9
195,Morgan St.,MEAC,19,12–7,101.2,104.7,.4041,48.7,48,20.7,22.1,34.5,29.5,37.5,42.9,48.2,50.2,32.9,29.9,72.6,-5.3
196,Loyola MD,Pat,17,6–11,96.9,100.4,.3998,51.1,49.3,20.2,19.3,31.3,25.6,35.4,33.4,53.4,47.7,30.6,34.7,68.7,-8.7
197,Campbell,BSth,25,15–10,102.2,105.9,.3996,55.7,52,18.5,21.5,19.6,30.9,33.8,30.5,55.4,55.4,37.4,31,65.1,-6.6
198,Cal Baptist,WAC,19,9–10,105.3,109.3,.3923,53.9,51.6,19.7,16.1,27.4,28,36.9,37.2,50.3,49.9,39.5,36.8,71.6,-6.9
199,Elon,CAA,18,9–9,96.0,99.7,.3916,48.3,49.6,17.5,17.9,24.6,22.7,23.2,39.5,47.3,50.4,33.1,32.4,67.2,-6.5
200,Valparaiso,MVC,26,8–18,95.4,99.2,.3887,47.2,50.3,18,17.8,20.9,26.3,26.1,28.8,48.9,50.2,29.7,33.6,68.1,-11.5
201,La Salle,A10,24,8–16,100.3,104.4,.3867,50.1,52.1,20.7,19.5,26.8,29.4,24.3,36.1,49.9,53.8,33.6,32.9,69.6,-8.9
202,Saint Joseph's,A10,20,5–15,100.3,104.5,.3847,48.6,53.6,18.6,17.2,21.8,30.9,26.7,31.4,50.1,54.1,31.4,35.1,73.5,-8
203,Seattle,WAC,19,8–11,97.1,101.3,.3818,46.5,50.5,15.7,21.7,26.3,30.1,28.4,40.4,45.6,50,31.8,34.3,70.3,-7.8
204,Delaware,CAA,14,6–8,96.0,100.1,.3804,49.5,48.1,21.2,17.2,28.3,26.2,38.8,32.4,51,46.7,31.4,34,67.7,-6.6
205,Albany,AE,16,7–9,97.9,102.2,.3783,50.5,51.3,18,20.9,22.3,27.3,34.1,29.3,50.5,51.1,33.7,34.5,70.4,-7.4
206,Monmouth,MAAC,20,12–8,99.3,103.7,.3782,48.5,48.6,17.7,20.9,25.7,28.5,38.2,38.4,45.4,48.2,36.3,32.9,75.2,-6
207,Tarleton St.,WAC,15,5–10,98.3,102.7,.3778,48.6,52.1,18.4,23.4,19.3,31.7,38.1,45.5,45.6,50,37.4,36.3,65.6,-7.4
208,Saint Peter's,MAAC,25,14–11,90.1,94.2,.3738,45.6,44.9,21.8,22.5,30.4,27.7,32.7,39.5,44.1,41.6,32.3,33.6,68.1,-8.1
209,Wagner,NEC,20,13–7,100.3,105.1,.3702,49.1,50.3,18.1,20.9,34.8,28.1,28,44.3,49.7,49.3,31.8,34.5,66.2,-5.1
210,Norfolk St.,MEAC,21,14–7,99.0,103.9,.3638,49.7,47.4,17.8,20.7,28.8,28.7,38.6,42,46.1,47.2,37.4,31.7,68.7,-5
211,Mount St. Mary's,NEC,22,12–10,95.1,99.9,.3625,48.7,45.5,20.3,16.4,31.9,24.8,29.7,24.6,47.7,45.6,33.7,30.1,63,-7.2
212,UMKC,Sum,20,7–13,95.2,100.1,.3587,51.2,52.3,19.6,22.5,21.6,24.6,30.5,55.3,50.4,50.9,35.1,36.5,63.6,-9
213,Prairie View A&M,SWAC,21,16–5,95.4,100.3,.3587,50.3,47.3,19.4,25.7,30.9,31.4,26.9,46.3,53,47.1,30.4,31.8,69.9,-3
214,Nicholls St.,Slnd,24,17–7,98.4,103.6,.3573,51,49.2,17.7,20.7,28.9,28.3,27.8,34.4,53,47.6,31.8,34.8,72.5,-3.9
215,Montana St.,BSky,21,11–10,98.6,103.8,.3562,49.7,49.7,17.8,18.8,24.3,26.7,40.3,37.2,50.5,48.5,32,34.4,69.1,-6.7
216,Texas Southern,SWAC,23,15–8,97.9,103.2,.3544,48.3,46.5,21.5,19.4,32.9,26.4,38.9,33.8,51,45.2,27.7,32.4,72.5,-4.3
217,George Washington,A10,17,5–12,100.8,106.4,.3489,49.8,51,19.7,16.7,24.5,28.5,36.1,25,50.4,50.8,32.4,34.2,69.5,-8.8
218,South Alabama,SB,24,13–11,102.5,108.4,.3442,50.8,49.7,17.7,19.3,26.4,33,31,24.6,49.4,49.1,35.1,33.5,67.6,-8.2
219,Evansville,MVC,25,9–16,103.9,109.9,.3441,53.2,57.4,17.2,18.3,19.1,24.1,25.4,34.3,50,55.7,37.7,41,63.2,-10.3
220,Radford,BSth,25,13–12,97.3,103.0,.3431,50.5,49.9,23.2,18,33.4,24.5,40.2,25,52.9,46,30.9,37.2,64.8,-8.7
221,Lipscomb,ASun,23,11–12,100.4,106.2,.3428,51.2,51.5,17.4,18.4,23.2,28.4,36.5,22.7,51.2,53.4,34.1,32.8,67.4,-8.8
222,UC Davis,BW,17,9–8,96.3,101.9,.3425,48.2,53,20.4,23.4,26.9,27.6,36.4,40.6,48.3,52.6,31.9,35.8,70.4,-5.7
223,Northern Kentucky,Horz,25,14–11,101.8,107.8,.3412,50.6,51.7,18.6,18.9,34.9,32.7,27.8,32.5,53.7,50.8,30.7,35.5,66,-7.8
224,Appalachian St.,SB,24,13–11,98.4,104.3,.3391,47.7,50.4,17.5,20,27.8,30.6,33,24,46.7,50.4,32.6,33.5,66.3,-7.6
225,Milwaukee,Horz,22,10–12,100.7,107.1,.3297,49.5,52.6,15.3,18.6,24.3,26.8,33.2,35,49.7,49.9,32.9,37.9,70.6,-8.8
226,Illinois St.,MVC,24,6–18,97.3,103.5,.3289,50.4,51.6,19.3,16.7,23.7,26.3,23.7,26.7,50,54.7,34,31.5,70.2,-12
227,Lafayette,Pat,15,9–6,104.2,111.0,.3272,50.6,50.9,15,16,23.7,28.5,30.3,33.7,48.4,51.4,36,33.2,69.8,-4.8
228,Longwood,BSth,27,12–15,97.6,103.9,.3270,49.8,51.7,19.8,20.6,28.1,26.9,31.5,33.8,48.6,56.1,34.6,31,66.2,-11.4
229,Stetson,ASun,22,9–13,100.7,107.4,.3244,51.2,53.6,19.7,17.9,27.8,26.4,27.8,30.8,48,53.8,36.9,35.4,69,-9.8
230,Northern Colorado,BSky,19,8–11,97.6,104.1,.3236,51.3,49.2,20.4,15.9,24.6,24.3,32.3,34.8,47.4,49.8,37.6,31.3,69,-7.8
231,UNC Wilmington,CAA,16,6–10,101.6,108.5,.3203,48.6,51.6,16.1,18.9,26.5,31.5,37.1,31.7,47.2,53.9,34,30.9,70.7,-8
232,Oakland,Horz,30,12–18,101.5,108.4,.3199,48.7,55.4,17.8,18.7,30,33.6,33.2,21.3,47.7,55,33.3,37.3,71.1,-11.5
233,College of Charleston,CAA,17,7–10,101.2,108.1,.3193,51.6,52,16.3,17.7,24.2,26,27.1,33.5,47.8,50.1,38.2,36.6,64.9,-7.4
234,Samford,SC,17,4–13,96.8,103.4,.3187,47.9,52.8,21.3,18.4,28.8,25.5,27.1,37.9,51.3,53.1,28.3,35,74,-9.7
235,Charlotte,CUSA,24,9–15,96.1,102.7,.3182,49.2,50.9,20.1,18.4,21.6,24.7,37.2,23.4,49.3,52.9,32.7,31.8,63.8,-10.5
236,Long Beach St.,BW,18,6–12,97.2,103.9,.3174,50.6,49.4,21,17.8,23.3,31.3,37.7,34.9,49,48.2,35.9,34.2,74.8,-9.1
237,The Citadel,SC,21,9–12,103.2,110.3,.3174,51.8,52.8,16.1,13.9,22.5,25.7,33.5,25.9,53.8,55.8,32.8,31.6,74.9,-8.3
238,Stony Brook,AE,22,8–14,94.0,100.5,.3161,46,48.3,20.1,18.8,30.3,27.1,33,29.6,47.3,46.6,29.2,33.9,67.7,-11.2
239,Western Carolina,SC,25,9–16,99.5,106.5,.3126,51.8,54.1,19.5,15.9,22.6,24.5,32.2,28.5,53.2,54.6,33.2,35.6,71.5,-11.5
240,UNC Asheville,BSth,20,10–10,99.2,106.4,.3103,54.6,49.7,21.2,19.7,26.8,33.2,30.2,32.3,55.2,50.2,35.8,32.4,69.8,-7.4
241,Youngstown St.,Horz,23,11–12,102.0,109.3,.3099,48.7,54.3,16.8,18.7,33.1,29,31.6,26.3,50.1,54.1,30.9,36.4,68.3,-9.3
242,Boston University,Pat,18,7–11,100.6,108.1,.3044,49.7,53.6,18.3,15.2,29,26.1,28.6,29.8,50.8,53.4,31.9,36,66.3,-7.8
243,Green Bay,Horz,25,8–17,101.3,108.9,.3029,49.2,53.5,15.5,16.9,26,29.4,27.3,31.9,48.8,53.2,33.3,36.2,67.4,-12.5
244,Portland St.,BSky,18,6–12,91.7,98.6,.3021,44.4,50.8,20,22.7,30.5,23.6,34.6,46.7,44.8,49.1,29.2,36.1,70.2,-9.5
245,Arkansas St.,SB,21,8–13,98.5,106.0,.3013,48,49.6,19.4,17.5,30.8,28,34.6,27.9,44.8,47.9,37.4,35.2,68.7,-10.1
246,Niagara,MAAC,20,9–11,98.5,106.0,.3012,46.6,49.5,15.2,20.1,23.3,28.4,34.6,32.5,46.4,48.5,31.3,33.9,65.9,-8.7
247,UMass Lowell,AE,23,11–12,98.0,105.6,.2979,51.2,48.4,21,16.3,27,26.6,37.2,39.5,50.8,48.9,34.6,31.6,70.3,-8.5
248,American,Pat,10,4–6,96.9,104.5,.2960,52.6,50.2,22.3,17.6,24.1,29.9,26.8,38.4,49.5,52.9,37.8,29.1,67.9,-4.5
249,LIU Brooklyn,NEC,18,9–9,94.1,101.6,.2934,47.3,49.9,19.3,20.9,32.9,28.5,31.2,28.4,50.1,50.9,28.7,32,74.3,-7.6
250,UT Arlington,SB,23,10–13,97.5,105.5,.2889,46.1,50,16.1,19.6,26.9,32.3,26.2,29.4,41.7,47.5,35.3,36.7,70.4,-9.5
251,Marist,MAAC,21,12–9,91.8,99.3,.2877,49.1,45.7,21.4,18,23,25.4,31.5,32.2,50.8,45.3,31,30.9,67.2,-7.4
252,Little Rock,SB,25,10–15,97.3,105.3,.2861,50.4,50.7,22.4,20.1,31.1,28,37.7,27.8,52.2,49.7,31.3,34.9,68.1,-11.8
253,Western Michigan,MAC,20,4–16,94.6,102.6,.2833,49.3,50.2,21.1,14.3,23.5,29.4,24.2,26.2,49,51.5,33.2,32,67.3,-11.5
254,Cal St. Fullerton,BW,15,5–10,102.3,110.9,.2826,51.2,54.9,17.6,18.6,24.9,29.1,35.6,27.8,48.1,52.5,38,39.7,72.7,-7.6
255,UC San Diego,BW,14,4–10,100.5,109.0,.2820,55,54.5,19.6,18.4,16.7,31.7,20.8,22.4,54.6,53.3,37,38,70.1,-6.7
256,Quinnipiac,MAAC,22,9–13,90.5,98.2,.2802,46.9,44.2,19.4,17.2,21.2,27.8,35.4,32.7,45.7,43.7,32.4,30.1,72.7,-11.1
257,Sacramento St.,BSky,18,6–12,101.7,110.6,.2764,50.6,55.6,14.9,18.8,24.5,28,31.5,32,48,56,37.7,36.6,65.9,-8.9
258,Canisius,MAAC,13,7–6,97.7,106.8,.2641,47,50.5,16.8,20.2,26.6,26.8,31.6,31.6,48.8,50.3,29.7,34.1,71.6,-4.8
259,Jackson St.,SWAC,18,12–6,87.2,95.3,.2640,44.6,43.8,21.6,22,29.1,26.6,42.1,41.2,41.9,43.1,34,30.3,69.7,-3.6
260,Georgia Southern,SB,22,9–13,94.2,103.0,.2624,48,51,21.4,22.1,30.4,31,29.1,31.4,49.1,48.9,30.9,36.2,67.7,-10.5
261,Bucknell,Pat,12,5–7,98.6,107.9,.2624,52,49.6,17.3,15.7,19.8,28.3,36.3,29.2,53.6,47.5,33,36,72.7,-5.6
262,Holy Cross,Pat,16,5–11,98.8,108.1,.2609,50.3,52.6,18.3,18.5,26.4,31.5,26.1,35.2,48.8,52.1,35.6,35.7,69.8,-8.4
263,Idaho St.,BSky,19,8–11,91.8,100.5,.2588,47.2,48,23.5,18.1,30.8,26.3,38.7,35.6,48.3,45.1,30.2,36.5,65.5,-8.2
264,High Point,BSth,24,9–15,96.1,105.6,.2524,45.8,52.4,18.6,20.1,32,28.2,38.3,34.1,46.7,51.7,29,35.4,67.3,-11.9
265,Coppin St.,MEAC,22,9–13,91.3,100.4,.2501,48.6,47.9,20,20.4,18.5,32.5,43.8,27,51.6,49.1,30.3,30.8,78,-9.2
266,Fairleigh Dickinson,NEC,24,9–15,100.9,111.1,.2479,51.8,53,19.5,19.3,28.8,33.2,31.1,33.9,49.3,54.8,37.5,33.5,71.9,-12.1
267,Southern Miss,CUSA,23,6–17,91.7,101.1,.2459,47.3,50.3,20.7,18.8,23.8,23.5,28.7,29.5,47.3,50.1,31.5,33.7,68.2,-12.8
268,Merrimack,NEC,18,9–9,91.4,100.9,.2423,51.4,48,19.9,21.8,20.8,31.6,31,33,54.1,46.1,31.7,34.4,67.1,-7.6
269,IUPUI,Horz,18,8–10,94.8,105.1,.2340,49,52.7,19.1,19,25.4,25.3,30.5,35.1,47.3,56.5,34.4,30.5,72.8,-7.9
270,Southeast Missouri St.,OVC,27,11–16,94.5,104.7,.2340,49.9,51.9,21.7,19.7,27.6,23.6,40.5,38.9,48,50.6,35.2,36.2,69.5,-12.9
271,Cal St. Northridge,BW,21,8–13,99.8,110.7,.2328,48.4,54.3,16.7,18.7,24.3,28.9,31.7,32.4,47.2,54.2,33.5,36.4,71.4,-9.5
272,UT Rio Grande Valley,WAC,15,5–10,90.3,100.2,.2316,43,48.1,19,24.1,30,34.1,37.7,43.5,44.7,48.5,26.7,31.6,71.4,-7.7
273,Fort Wayne,Horz,23,8–15,99.6,110.5,.2315,58.2,52.5,23.7,17,26.2,30.8,30.2,30.4,57,53.9,40,33.6,70.6,-12.6
274,New Orleans,Slnd,24,9–15,96.4,107.0,.2303,52.3,51.4,22.3,21.2,29.3,32,33.1,38.4,52.8,52.6,33.9,32.5,73.5,-12.5
275,FIU,CUSA,22,5–17,96.9,107.8,.2269,50.5,53.9,20.9,21.5,25.8,33.6,24,34.7,51.9,53.2,32.7,36.9,71.5,-13.6
276,New Hampshire,AE,18,9–9,95.1,106.1,.2225,45.3,49.5,16.3,17.9,27.3,22,32.8,39.2,44,48.6,31.8,34.1,67.3,-7.6
277,North Dakota,Sum,26,9–17,96.2,107.3,.2205,49.4,53.2,18.7,16.9,23.5,26.6,34.6,30.4,48.7,51.1,33.7,38.4,68.4,-12.5
278,Middle Tennessee,CUSA,22,4–18,91.3,102.1,.2178,45.4,53,21.7,19.8,24.9,26,24.9,28.8,43.1,55.5,32.5,32,70.4,-13.5
279,Louisiana Monroe,SB,26,7–19,93.1,104.1,.2158,48.2,50.4,19.1,21.3,22.9,32,25.1,34,46.5,47.9,34,36.5,68.1,-16
280,Illinois Chicago,Horz,22,9–13,92.3,103.5,.2120,49.7,48,18.9,14.2,23.7,27.6,22.8,33.8,50.2,49.1,32.7,30.1,69.5,-10.2
281,Fairfield,MAAC,27,10–17,94.7,106.2,.2114,45.4,49.1,19.6,16.3,28.1,26.6,34.1,30.7,44.4,49.3,31.5,32.6,65.6,-14.1
282,North Florida,ASun,21,7–14,100.3,112.7,.2072,52.7,50.3,21.5,16.2,25.8,35.9,25.4,31.8,51.2,50.1,36.2,33.9,68.1,-10.2
283,New Mexico,MWC,20,4–16,91.2,102.5,.2067,43.9,53.1,21.6,19.7,32,29.7,32.9,35.7,45.5,53.6,26.8,34.9,68.5,-11.2
284,Western Illinois,Sum,21,6–15,96.4,108.4,.2065,45.8,54.4,17.3,16.1,27.9,23.1,36.5,38.8,44.6,51.8,31.8,39.5,72.7,-11.3
285,Rider,MAAC,23,6–17,99.7,112.2,.2057,48.3,53.3,18.3,17.2,26.2,26.7,29,36,46.2,53.6,35.3,35.3,68.9,-14
286,William & Mary,CAA,17,7–10,94.0,105.7,.2054,46.1,51,20.2,16.9,28.6,31.8,32,23.6,47.9,52.1,28.7,32.6,69.1,-7
287,North Alabama,ASun,20,9–11,93.5,105.3,.2036,48.2,51.3,20.3,18.6,26.1,24.2,28.3,35.7,47.3,49.8,33,35.6,71.1,-8.4
288,Manhattan,MAAC,20,7–13,90.1,101.7,.2000,42.6,47.9,20.7,22.4,31.9,29.6,35.5,46.8,44.4,47.1,26.4,33,68,-11.1
289,Sacred Heart,NEC,18,9–9,99.0,111.8,.1990,48,50.7,18.7,15.3,29.6,31.8,33.6,27.6,47.1,51.3,32.9,32.9,67.4,-7
290,Central Michigan,MAC,20,5–15,98.5,111.2,.1978,48.7,54,17.9,18.2,26.6,32.2,36.2,27.5,48.8,53.6,32.2,36.4,73.3,-11.4
291,Eastern Michigan,MAC,15,3–12,97.2,109.8,.1969,46.7,58.7,17.1,19.1,24.2,31.6,26.9,28.2,47.2,58.5,30.6,39.2,69,-8.3
292,Florida A&M,MEAC,20,8–12,89.6,101.3,.1969,48.6,47.9,23.9,21.5,30.6,31.8,29.8,33.9,49.2,50.8,31.4,28.5,69.1,-8.7
293,Towson,CAA,18,4–14,98.3,111.2,.1939,45.4,52.6,18.4,16,34.1,30.4,33.4,29.3,46.2,49.3,28.9,38.3,66.8,-10.8
294,Troy,SB,25,8–17,91.7,103.8,.1935,44.4,51.3,21.4,18,28.3,26.4,33.1,30.5,46,49.1,28.1,36.5,69.3,-13
295,St. Francis NY,NEC,19,9–10,100.2,113.5,.1923,49.5,52.7,16.3,19.9,30.2,30.3,30.7,39.1,49.4,50.4,33.1,38.1,73.4,-8.7
296,Florida Gulf Coast,ASun,16,8–8,91.4,103.6,.1919,47.7,48.7,20.3,18.8,28.6,29.6,24,26.7,51,49.5,28.9,31.5,71.9,-6.6
297,Nebraska Omaha,Sum,25,5–20,93.3,105.8,.1914,46.3,53.5,18.1,16.8,23.2,26.7,29.2,31.1,44.8,51.2,33.5,38.4,72.3,-14.3
298,St. Francis PA,NEC,22,6–16,94.1,107.0,.1863,47.9,51.5,20.2,18.6,28.8,28.6,33.7,29.4,48.6,54.3,30.9,31.3,69.7,-13
299,NJIT,AE,19,7–12,93.6,106.4,.1853,45.9,52.3,16.2,20.9,24.1,29.2,34.2,29.4,46,53.8,30.5,33.2,68.9,-9.7
300,Lamar,Slnd,28,10–18,92.8,105.6,.1847,46,52.3,20.1,20,26.4,28.7,30.8,27.4,45.7,49.1,31.2,38.7,69.1,-13.8
301,Eastern Illinois,OVC,27,9–18,94.7,107.8,.1837,49.3,51.9,20,18.7,28.8,29.6,25.7,31,49.7,50.3,32.4,36.3,70,-13.7
302,North Carolina A&T,MEAC,19,9–10,93.1,106.0,.1834,45.4,52,18.6,24,27.6,36.1,35.8,31.2,45.4,50.5,30.4,36.3,72.5,-7
303,Southern,SWAC,19,8–11,90.8,103.4,.1830,48,47.2,22,20.7,29.8,26.7,40.5,40.8,47.8,46.2,32.3,33,71.6,-8.5
304,Northwestern St.,Slnd,28,10–18,96.3,109.9,.1800,48.9,53.5,19.5,18,26.2,31.7,30.1,35.1,47.3,55.8,34.7,32.8,72.2,-12.3
305,Grambling St.,SWAC,23,11–12,92.3,105.4,.1787,47.8,46.7,21.6,21,26.2,31.8,41.8,38,46.9,43.9,33.3,34.2,70.9,-9.1
306,Robert Morris,Horz,18,3–15,97.6,111.4,.1784,50.5,54.6,19,18.7,29.5,33.5,26.1,34.6,48.3,52.4,36.5,38.9,68,-12.2
307,Jacksonville,ASun,22,9–13,91.8,105.0,.1760,48.8,51.4,20,20.8,24.7,30.5,34.3,27.8,49.9,52,31.4,33.7,69.1,-10.3
308,Hampton,BSth,25,11–14,95.2,108.9,.1756,49.5,49.2,18.2,17.9,22.2,31.9,28.6,35.4,49.3,48.3,33.2,33.8,71.5,-12
309,Portland,WCC,18,3–15,96.8,110.8,.1746,46.3,58.9,19,17.9,17.8,30.8,33.9,23.3,43.6,60.6,33.8,37.6,72.2,-9
310,Air Force,MWC,25,5–20,94.7,108.8,.1692,52.1,57.4,22.6,21.8,15.3,35.4,30.9,32.8,54.1,59.1,33,36.6,64,-13.5
311,Tennessee Tech,OVC,27,5–22,94.5,108.7,.1672,50.1,54.8,22.6,18.1,26.5,27.8,27,26.7,51.6,56,32.1,35.3,70.1,-16.8
312,SIU Edwardsville,OVC,25,8–17,92.5,106.8,.1602,49.2,52.6,22.8,19.6,26.7,31.8,33.2,33.7,50.5,53.4,31.2,34.2,69.2,-13
313,Binghamton,AE,18,4–14,96.7,111.8,.1585,48.9,51.5,20.6,16.4,29.2,27.7,23.2,31.3,48.3,49.5,33.1,36.7,67.2,-12.1
314,Central Arkansas,Slnd,23,4–19,97.5,112.8,.1572,49.3,53.9,23.9,15.4,28.9,28.5,32.4,28.8,46.8,51.7,36,38.2,72.4,-13.1
315,Utah Tech,WAC,19,6–13,91.1,105.7,.1540,45.5,52,20.9,19.7,24.7,32.6,35.4,36.5,45.9,53.9,29.7,32.5,73.9,-9.9
316,Lehigh,Pat,15,4–11,91.4,106.4,.1482,47.1,53.2,18.2,16.9,24.9,23.7,27.9,32.8,47,52.3,31.6,36.6,70.6,-9.4
317,Kennesaw St.,ASun,21,2–19,89.0,103.6,.1479,45.8,52.2,20.6,17.1,24.1,25.2,30.6,32.7,46.7,54.4,29.4,31.8,70.1,-15.3
318,USC Upstate,BSth,22,5–17,94.1,109.6,.1474,49,53.7,20.8,18.7,24,29.6,29.8,35.2,47.7,54.6,33.9,34.7,69.6,-13.7
319,Tennessee St.,OVC,22,3–19,89.5,104.4,.1457,47,50.9,20.9,22.1,24.8,30.6,32.7,44.5,49.1,50.9,28.8,34,71.9,-16.3
320,Incarnate Word,Slnd,19,5–14,94.9,111.0,.1426,50.3,52.1,20.6,18.5,23,32.2,32.5,33.8,45.8,55.1,38.2,30.7,65.8,-11.5
321,Cal Poly,BW,23,3–20,89.5,104.6,.1416,44.5,50.6,20.3,18.2,22,29.9,29.5,36.5,42.9,49.1,31.5,35.7,67.8,-15.5
322,Northern Arizona,BSky,22,6–16,96.6,113.1,.1400,48,58.2,17.9,18.4,23.8,27.9,30.4,33.2,45.8,60.4,35,37,65.1,-11.3
323,San Jose St.,MWC,19,3–16,95.0,111.7,.1347,44.7,52.6,17.8,14.5,20,35.1,30,27.6,42.9,55.3,31.6,32.2,73.3,-10.3
324,Presbyterian,BSth,21,6–15,90.4,106.6,.1316,46.7,52.9,23.1,22.3,32.6,28.4,35.2,41.7,47.3,53.3,30.3,34.9,66.4,-13
325,Charleston Southern,BSth,20,2–18,90.0,107.0,.1203,46.5,50.7,23.6,17.6,27.4,31.3,30.1,34.4,46.4,50.3,31.1,34.3,70.7,-15.3
326,Northern Illinois,MAC,19,3–16,92.7,110.5,.1174,44.4,54.7,20.2,16.8,32.6,31.3,23.9,33.8,42.8,52,32.4,39,66.6,-11.7
327,Howard,MEAC,4,1–3,96.9,116.2,.1109,51.1,53.5,18.5,12.6,20.4,31.2,37.1,27.1,50.4,55.9,34.6,33.9,72.7,-2.4
