,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,Adj T.,WAB
328,Tennessee Tech,OVC,29,6–23,88.9,104.5,.1354,46.1,51.1,22.8,19.2,27.9,32.9,36.3,33.2,43.9,51.1,33.6,34.1,69.5,-16.2
329,Cal Poly,BW,27,4–23,96.5,113.8,.1305,47.2,52.6,17,15.6,26.1,31.4,25.8,38.1,46.6,51.5,32,36.5,67.4,-18.4
330,Stetson,ASun,29,5–24,95.9,113.1,.1298,45.5,54.5,17.5,18,27.9,32,25,33,45,54.2,31,36.6,70.6,-17.6
331,Southern,SWAC,31,6–25,93.9,110.9,.1289,48.9,54.9,23.2,22.2,30.2,32.9,34.6,50.5,48.8,54.8,32.6,36.7,67.4,-19
332,Alabama St.,SWAC,29,10–19,93.8,110.8,.1281,46.1,53,21,21.2,31.6,32.4,37.4,36.9,44.7,53.6,32.1,34.7,68.4,-13.5
333,Arkansas Pine Bluff,SWAC,31,12–19,93.9,111.1,.1271,48.4,51.6,22.1,19.7,29.1,30.7,42.4,45,47,50.8,34,35.5,67.1,-13.8
334,Maine,AE,31,4–27,92.9,110.1,.1235,48.6,55.3,22.2,19.1,25.9,27.2,25.6,38.6,49.9,52.7,31,38.7,65.2,-20.6
335,USC Upstate,BSth,29,3–26,92.4,110.1,.1174,47.4,53.1,19.9,18.2,24.7,31.3,25.3,39,46.8,54,32.1,34.3,69.4,-20.6
336,Kennesaw St.,ASun,30,4–26,90.6,108.4,.1129,40.9,53.7,19,17.1,29.2,30.8,30.1,27.7,39.1,53.7,31.4,35.9,69.5,-18.4
337,Morgan St.,MEAC,28,8–20,91.8,110.0,.1111,43.7,53.4,17.9,23.9,31.8,35.2,34.3,39.9,41.5,52.4,33.1,36.7,73.5,-16.2
338,San Jose St.,MWC,30,3–27,92.9,111.9,.1055,46,56.1,21.9,15.4,27.4,28.7,34.8,26.9,44.1,56.3,33,37.3,70.9,-20.1
339,South Carolina St.,MEAC,32,6–26,97.1,117.0,.1054,47.2,56.4,20.8,20.4,31.6,30.2,39.7,40,46.5,57.1,32.4,36.9,68.2,-20
340,Incarnate Word,Slnd,27,2–25,97.4,118.5,.0953,51.9,59.3,24.1,19.7,23.1,32.7,34.8,39.1,51.4,61.2,35.1,37.6,66.3,-20.1
341,Northwestern St.,Slnd,28,8–20,88.9,109.2,.0866,44.7,51.2,22.7,19.5,28.9,34.7,33.6,36.5,46.2,48.1,28,37.5,69.8,-14.7
342,Idaho,BSky,29,3–26,95.5,117.6,.0831,50.3,53.7,20,13.3,24.2,32,28.2,33.1,46.5,55.4,37.6,34.3,66.4,-22.2
343,Savannah St.,MEAC,30,10–20,94.6,117.5,.0768,48,53.8,19.9,19.3,28,34.6,25.2,33.3,53.7,53.5,29.2,36.1,77.6,-14.9
344,Coppin St.,MEAC,33,8–25,87.7,108.9,.0761,45.5,50.2,23.3,16.7,26,28.9,37.7,33.6,47.7,47.1,28.6,36.5,71.7,-18
345,Alabama A&M,SWAC,32,5–27,87.1,108.6,.0732,45.8,53.7,22.3,21,28,32.1,25.1,38.8,45,54.1,31.6,35.3,67,-22.4
346,UNC Asheville,BSth,28,2–26,92.5,115.6,.0717,46.2,55.7,23.5,18.2,27.7,37.1,26.3,33.7,45.2,56.7,31.7,36.2,63.9,-19.6
347,Mississippi Valley St.,SWAC,31,5–26,89.9,113.1,.0664,41.9,54.1,18.5,17.5,28.4,31.7,33.7,32,40.1,51.4,31,39.1,70.5,-20
348,Alcorn St.,SWAC,27,6–21,88.5,111.7,.0642,45.7,52.7,24.1,18.2,30.1,31.5,30.5,36.5,45,55.3,31.3,32.1,67,-16.5
349,New Hampshire,AE,27,3–24,83.9,106.6,.0598,44,51.5,18.4,16.9,21.5,24.7,21.9,38,39.4,52.1,32.6,33.6,67,-20
350,Chicago St.,WAC,30,1–29,88.8,117.0,.0405,44.2,57.8,22.5,16.7,22.1,33.9,33.1,33.9,43.5,57.9,30.7,38.5,71.8,-20.6
351,Delaware St.,MEAC,29,4–25,84.8,112.4,.0376,40,52.4,19,18.9,27.8,31.6,25.5,39.2,37.7,52.6,29,34.7,71.5,-21.5
352,Maryland Eastern Shore,MEAC,30,5–25,85.1,114.3,.0328,43.5,54.4,20.7,19,22.8,31.7,28.3,36.6,44.5,53.2,27.9,37.3,64.4,-19.7
